id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1628012745315459074,1628012745315459074,2023-02-21 19:44:20 SE Asia Standard Time,2023-02-21,19:44:20,+0700,3064610583,puannews,Berita Mbak Puan Maharani,,#Ratusan Pedagang Korban Kebakaran Pasar Cik Puan akan Ditempatkan di Bangunan Ini... - RiauSky  #PuanMaharani   https://t.co/ZMUVhcNJhQ,in,[],['https://ift.tt/DJ9rR4n'],[],0,0,0,"['ratusan', 'puanmaharani']",[],https://twitter.com/PUANnews/status/1628012745315459074,False,,0,,,,,,,,[],,,,
1628012582148923395,1627656991228284932,2023-02-21 19:43:41 SE Asia Standard Time,2023-02-21,19:43:41,+0700,1616957584426291200,adnanagam1,Adnan Agam,,@aL_moert @puanmaharani_ri Insyaallah mbak puan the next presiden di 2024,in,[],[],[],0,0,0,[],[],https://twitter.com/AdnanAgam1/status/1628012582148923395,False,,0,,,,,,,,"[{'screen_name': 'aL_moert', 'name': 'Initial_A', 'id': '2302542162'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628012312262242305,1627656991228284932,2023-02-21 19:42:36 SE Asia Standard Time,2023-02-21,19:42:36,+0700,1616957584426291200,adnanagam1,Adnan Agam,,@ubinhasnanto1 @puanmaharani_ri @PDI_Perjuangan mbak puan lah juaranya menjadi presiden,in,[],[],[],0,0,0,[],[],https://twitter.com/AdnanAgam1/status/1628012312262242305,False,,0,,,,,,,,"[{'screen_name': 'ubinhasnanto1', 'name': 'ubinhasnanto', 'id': '735684003617873924'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}, {'screen_name': 'PDI_Perjuangan', 'name': 'PDI Perjuangan', 'id': '153407983'}]",,,,
1628011991469268992,1627656991228284932,2023-02-21 19:41:20 SE Asia Standard Time,2023-02-21,19:41:20,+0700,1616957584426291200,adnanagam1,Adnan Agam,,@dita16577 @puanmaharani_ri Timnas berikan permainan terbaik untuk Indonesia,in,[],[],[],0,0,0,[],[],https://twitter.com/AdnanAgam1/status/1628011991469268992,False,,0,,,,,,,,"[{'screen_name': 'dita16577', 'name': 'dita', 'id': '1619170181170991106'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628011764301561856,1627656991228284932,2023-02-21 19:40:26 SE Asia Standard Time,2023-02-21,19:40:26,+0700,1616957584426291200,adnanagam1,Adnan Agam,,@PutraPujangga91 @puanmaharani_ri Dukung Timnas U -20 untuk menjadi juara FIFA,in,[],[],[],0,0,0,[],[],https://twitter.com/AdnanAgam1/status/1628011764301561856,False,,0,,,,,,,,"[{'screen_name': 'PutraPujangga91', 'name': 'Putra Pujangga', 'id': '1530412071636324355'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628011325283774465,1627656991228284932,2023-02-21 19:38:41 SE Asia Standard Time,2023-02-21,19:38:41,+0700,1616957584426291200,adnanagam1,Adnan Agam,,@fadilahmaad67 @puanmaharani_ri suport terus mbak puan dan dukung terus Timnas Indonesia,in,[],[],[],0,0,0,[],[],https://twitter.com/AdnanAgam1/status/1628011325283774465,False,,0,,,,,,,,"[{'screen_name': 'fadilahmaad67', 'name': 'Fadil Ahmad', 'id': '1625775305775513600'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628010771044249602,1627656991228284932,2023-02-21 19:36:29 SE Asia Standard Time,2023-02-21,19:36:29,+0700,1616957584426291200,adnanagam1,Adnan Agam,,@pusppitasari18 @puanmaharani_ri Insyaallah pasti menang atlet atlet Indonesia,in,[],[],[],0,0,0,[],[],https://twitter.com/AdnanAgam1/status/1628010771044249602,False,,0,,,,,,,,"[{'screen_name': 'pusppitasari18', 'name': 'Puspita Sari', 'id': '1586572263385878528'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628010478432833536,1627656991228284932,2023-02-21 19:35:19 SE Asia Standard Time,2023-02-21,19:35:19,+0700,1616957584426291200,adnanagam1,Adnan Agam,,@puanmaharani_ri Menghangatkan atlet atlet generasi muda agar menjadi juara,in,[],[],[],0,0,0,[],[],https://twitter.com/AdnanAgam1/status/1628010478432833536,False,,0,,,,,,,,"[{'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628010128183271424,1627656991228284932,2023-02-21 19:33:56 SE Asia Standard Time,2023-02-21,19:33:56,+0700,1616957584426291200,adnanagam1,Adnan Agam,,@puanmaharani_ri Mbak puan memang perempuan terbaik,in,[],[],[],0,0,0,[],[],https://twitter.com/AdnanAgam1/status/1628010128183271424,False,,0,,,,,,,,"[{'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628009670127546369,1627656991228284932,2023-02-21 19:32:06 SE Asia Standard Time,2023-02-21,19:32:06,+0700,1617487901176233986,kynanputri4,Kynan Putri,,@RitasariiSari @puanmaharani_ri mbak puan mewakili perempuan yg pencinta bola,in,[],[],[],0,0,0,[],[],https://twitter.com/KynanPutri4/status/1628009670127546369,False,,0,,,,,,,,"[{'screen_name': 'RitasariiSari', 'name': 'Rita Sari', 'id': '1582538691461140480'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628009261799460864,1627656991228284932,2023-02-21 19:30:29 SE Asia Standard Time,2023-02-21,19:30:29,+0700,1617487901176233986,kynanputri4,Kynan Putri,,@Zia1111 @puanmaharani_ri yang pasti Optimislah untuk menang,in,[],[],[],0,0,0,[],[],https://twitter.com/KynanPutri4/status/1628009261799460864,False,,0,,,,,,,,"[{'screen_name': 'Zia1111', 'name': 'Zia', 'id': '1626526152176316421'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628008836484440065,1627656991228284932,2023-02-21 19:28:48 SE Asia Standard Time,2023-02-21,19:28:48,+0700,1617487901176233986,kynanputri4,Kynan Putri,,@aL_moert @puanmaharani_ri mbak puan sosok perempuan yang sangat luar biasa,in,[],[],[],0,0,0,[],[],https://twitter.com/KynanPutri4/status/1628008836484440065,False,,0,,,,,,,,"[{'screen_name': 'aL_moert', 'name': 'Initial_A', 'id': '2302542162'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628008662441803777,1627656991228284932,2023-02-21 19:28:06 SE Asia Standard Time,2023-02-21,19:28:06,+0700,1617487901176233986,kynanputri4,Kynan Putri,,@AbdulSoleh_H @puanmaharani_ri Hebat mbak puan,in,[],[],[],0,0,0,[],[],https://twitter.com/KynanPutri4/status/1628008662441803777,False,,0,,,,,,,,"[{'screen_name': 'AbdulSoleh_H', 'name': 'Abdul Soleh', 'id': '1530434047675015168'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628008143669317637,1627656991228284932,2023-02-21 19:26:03 SE Asia Standard Time,2023-02-21,19:26:03,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@NenesKanza @puanmaharani_ri Indonesia juara,in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628008143669317637,False,,0,,,,,,,,"[{'screen_name': 'NenesKanza', 'name': 'Nenes kanza', 'id': '1624806713961623552'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628008113944281089,1627656991228284932,2023-02-21 19:25:55 SE Asia Standard Time,2023-02-21,19:25:55,+0700,1617487901176233986,kynanputri4,Kynan Putri,,@fadilahmaad67 @puanmaharani_ri Semangat dan sukses terus,in,[],[],[],0,0,0,[],[],https://twitter.com/KynanPutri4/status/1628008113944281089,False,,0,,,,,,,,"[{'screen_name': 'fadilahmaad67', 'name': 'Fadil Ahmad', 'id': '1625775305775513600'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628008072835899394,1627656991228284932,2023-02-21 19:25:46 SE Asia Standard Time,2023-02-21,19:25:46,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@artisindo8 @puanmaharani_ri Presiden kita 2024 Bu Puan Maharani,in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628008072835899394,False,,0,,,,,,,,"[{'screen_name': 'artisindo8', 'name': 'artis indo', 'id': '1582382296694370304'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628008008008753153,1627656991228284932,2023-02-21 19:25:30 SE Asia Standard Time,2023-02-21,19:25:30,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,"@firmaansyah_ari @puanmaharani_ri Indonesia the best, Bu Puan the best",in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628008008008753153,False,,0,,,,,,,,"[{'screen_name': 'firmaansyah_ari', 'name': 'Firmansyah', 'id': '1584894084879106048'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628007965960855556,1627656991228284932,2023-02-21 19:25:20 SE Asia Standard Time,2023-02-21,19:25:20,+0700,1617487901176233986,kynanputri4,Kynan Putri,,@PutraPujangga91 @puanmaharani_ri meri kita dukung terus Timnas Indonesia,in,[],[],[],0,0,0,[],[],https://twitter.com/KynanPutri4/status/1628007965960855556,False,,0,,,,,,,,"[{'screen_name': 'PutraPujangga91', 'name': 'Putra Pujangga', 'id': '1530412071636324355'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628007954392952832,1627656991228284932,2023-02-21 19:25:17 SE Asia Standard Time,2023-02-21,19:25:17,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@azkaayulutfiah @puanmaharani_ri pastinya Bu Puan terdepan memberi semangat,in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628007954392952832,False,,0,,,,,,,,"[{'screen_name': 'azkaayulutfiah', 'name': 'Azka Ayu Lutfiah', 'id': '1534208422081863680'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628007854253948932,1627656991228284932,2023-02-21 19:24:54 SE Asia Standard Time,2023-02-21,19:24:54,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@DedigDedigt @puanmaharani_ri semoga sukses selalu Indonesia ku,in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628007854253948932,False,,0,,,,,,,,"[{'screen_name': 'DedigDedigt', 'name': 'dedig', 'id': '1598224003176738820'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628007806090752001,1627656991228284932,2023-02-21 19:24:42 SE Asia Standard Time,2023-02-21,19:24:42,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@muhammadd_deni @puanmaharani_ri selalu doa kan yang terbaik buat mengharumkan nama bangsa,in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628007806090752001,False,,0,,,,,,,,"[{'screen_name': 'muhammadd_deni', 'name': 'Muhammad Deni', 'id': '1598235978715475969'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628007761933123584,1627656991228284932,2023-02-21 19:24:32 SE Asia Standard Time,2023-02-21,19:24:32,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@PertamaPpratama @puanmaharani_ri yakin Indonesia juara,in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628007761933123584,False,,0,,,,,,,,"[{'screen_name': 'PertamaPpratama', 'name': 'Putra Pertama', 'id': '1585908757623869440'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628007757612974080,1627656991228284932,2023-02-21 19:24:30 SE Asia Standard Time,2023-02-21,19:24:30,+0700,1617487901176233986,kynanputri4,Kynan Putri,,"@salmanbestu @puanmaharani_ri bismilah,,PDI P Usung mbak puan jadi presiden",in,[],[],[],0,0,0,[],[],https://twitter.com/KynanPutri4/status/1628007757612974080,False,,0,,,,,,,,"[{'screen_name': 'salmanbestu', 'name': 'salmanMD', 'id': '1605793775128694784'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628007714118045697,1627656991228284932,2023-02-21 19:24:20 SE Asia Standard Time,2023-02-21,19:24:20,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@ayukhanny @puanmaharani_ri kita yakinkan para atlet-atlet muda Indonesia pasti juara nya,in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628007714118045697,False,,0,,,,,,,,"[{'screen_name': 'ayukhanny', 'name': 'Hany_rio', 'id': '1535780239942762497'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628007619377119233,1627656991228284932,2023-02-21 19:23:58 SE Asia Standard Time,2023-02-21,19:23:58,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@RitasariiSari @puanmaharani_ri Kami ada untuk Timnas Indonesia,in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628007619377119233,False,,0,,,,,,,,"[{'screen_name': 'RitasariiSari', 'name': 'Rita Sari', 'id': '1582538691461140480'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628007546807283712,1627656991228284932,2023-02-21 19:23:40 SE Asia Standard Time,2023-02-21,19:23:40,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,"@puanmaharani_ri Satu kata untuk timnas Indonesia, JUARA!",in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628007546807283712,False,,0,,,,,,,,"[{'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628007406558121984,1627656991228284932,2023-02-21 19:23:07 SE Asia Standard Time,2023-02-21,19:23:07,+0700,1617487901176233986,kynanputri4,Kynan Putri,,@Nesyaagustin8 @puanmaharani_ri Timnas Indonesia tunjukkan permainan terbaik kalian,in,[],[],[],0,0,0,[],[],https://twitter.com/KynanPutri4/status/1628007406558121984,False,,0,,,,,,,,"[{'screen_name': 'Nesyaagustin8', 'name': 'Nesya agustin', 'id': '1625703132415266818'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628007114273878021,1627656991228284932,2023-02-21 19:21:57 SE Asia Standard Time,2023-02-21,19:21:57,+0700,1617487901176233986,kynanputri4,Kynan Putri,,@pusppitasari18 @puanmaharani_ri Indonesia Piala Dunia menang,in,[],[],[],0,0,0,[],[],https://twitter.com/KynanPutri4/status/1628007114273878021,False,,0,,,,,,,,"[{'screen_name': 'pusppitasari18', 'name': 'Puspita Sari', 'id': '1586572263385878528'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628006654662017024,1627656991228284932,2023-02-21 19:20:08 SE Asia Standard Time,2023-02-21,19:20:08,+0700,1617487901176233986,kynanputri4,Kynan Putri,,@puanmaharani_ri Semangatnya Piala Dunia U- 20 sampe ke Nusantara,in,[],[],[],0,0,0,[],[],https://twitter.com/KynanPutri4/status/1628006654662017024,False,,0,,,,,,,,"[{'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628006026216873985,1627656991228284932,2023-02-21 19:17:38 SE Asia Standard Time,2023-02-21,19:17:38,+0700,1582382296694370304,artisindo8,artis indo,,@AurelTritania @puanmaharani_ri Ayo semangat timnas,in,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628006026216873985,False,,0,,,,,,,,"[{'screen_name': 'AurelTritania', 'name': 'Aurel Tritania Putri', 'id': '1534212789086330880'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005987087941633,1627656991228284932,2023-02-21 19:17:28 SE Asia Standard Time,2023-02-21,19:17:28,+0700,1582382296694370304,artisindo8,artis indo,,@muhammadd_deni @puanmaharani_ri aamiin timnas juara,in,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628005987087941633,False,,0,,,,,,,,"[{'screen_name': 'muhammadd_deni', 'name': 'Muhammad Deni', 'id': '1598235978715475969'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005921195700226,1627656991228284932,2023-02-21 19:17:13 SE Asia Standard Time,2023-02-21,19:17:13,+0700,1582382296694370304,artisindo8,artis indo,,@Putraahmad22 @puanmaharani_ri asal ada tekad dan kemauan apa yang tidak mungkin,in,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628005921195700226,False,,0,,,,,,,,"[{'screen_name': 'Putraahmad22', 'name': 'Putra Ahmad', 'id': '1613177648683048960'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005917349539840,1627656991228284932,2023-02-21 19:17:12 SE Asia Standard Time,2023-02-21,19:17:12,+0700,1617487901176233986,kynanputri4,Kynan Putri,,@puanmaharani_ri Suport dan dukung terus mbak puan RI 1 di 2024,in,[],[],[],2,1,2,[],[],https://twitter.com/KynanPutri4/status/1628005917349539840,False,,0,,,,,,,,"[{'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005904091320321,1627946765013118976,2023-02-21 19:17:09 SE Asia Standard Time,2023-02-21,19:17:09,+0700,1623243025249112064,aldainsatu,aldain satu,,@puanmaharani_ri Semoga stok tiket tahun ini banyak dan kebagian untuk semua rakyat Indonesia yang pengen mudik,in,[],[],[],2,0,0,[],[],https://twitter.com/AldainSatu/status/1628005904091320321,False,,0,,,,,,,,"[{'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005860495720449,1627656991228284932,2023-02-21 19:16:58 SE Asia Standard Time,2023-02-21,19:16:58,+0700,1582382296694370304,artisindo8,artis indo,,@azkaayulutfiah @puanmaharani_ri presiden RI 1 2024 Bu Puan Maharani,in,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628005860495720449,False,,0,,,,,,,,"[{'screen_name': 'azkaayulutfiah', 'name': 'Azka Ayu Lutfiah', 'id': '1534208422081863680'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005823803981824,1627946765013118976,2023-02-21 19:16:49 SE Asia Standard Time,2023-02-21,19:16:49,+0700,1623243025249112064,aldainsatu,aldain satu,,@mangkuto78 @puanmaharani_ri Mudik dengan kereta nikmatnya perjalanan menuju desa,in,[],[],[],0,0,0,[],[],https://twitter.com/AldainSatu/status/1628005823803981824,False,,0,,,,,,,,"[{'screen_name': 'mangkuto78', 'name': 'pedagang pasar', 'id': '570741274'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005773833048064,1627656991228284932,2023-02-21 19:16:38 SE Asia Standard Time,2023-02-21,19:16:38,+0700,1582382296694370304,artisindo8,artis indo,,"@DedigDedigt @puanmaharani_ri foto 5 tahun yang lalu, tak ada yang berubah dari bu Puan",in,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628005773833048064,False,,0,,,,,,,,"[{'screen_name': 'DedigDedigt', 'name': 'dedig', 'id': '1598224003176738820'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005707986661377,1627656991228284932,2023-02-21 19:16:22 SE Asia Standard Time,2023-02-21,19:16:22,+0700,1582382296694370304,artisindo8,artis indo,,@RitasariiSari @puanmaharani_ri Garuda didada ku,in,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628005707986661377,False,,0,,,,,,,,"[{'screen_name': 'RitasariiSari', 'name': 'Rita Sari', 'id': '1582538691461140480'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005668442742785,1627656991228284932,2023-02-21 19:16:12 SE Asia Standard Time,2023-02-21,19:16:12,+0700,1582382296694370304,artisindo8,artis indo,,@pusppitasari18 @puanmaharani_ri semoga acaranya berjalan dengan lancar,in,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628005668442742785,False,,0,,,,,,,,"[{'screen_name': 'pusppitasari18', 'name': 'Puspita Sari', 'id': '1586572263385878528'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005557201408000,1627656991228284932,2023-02-21 19:15:46 SE Asia Standard Time,2023-02-21,19:15:46,+0700,1582382296694370304,artisindo8,artis indo,,@PertamaPpratama @puanmaharani_ri insyaAllah Indonesia juara,in,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628005557201408000,False,,0,,,,,,,,"[{'screen_name': 'PertamaPpratama', 'name': 'Putra Pertama', 'id': '1585908757623869440'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005515765899265,1627656991228284932,2023-02-21 19:15:36 SE Asia Standard Time,2023-02-21,19:15:36,+0700,1582382296694370304,artisindo8,artis indo,,@ayukhanny @puanmaharani_ri Indonesia maju Indonesia bisa Indonesia juara,in,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628005515765899265,False,,0,,,,,,,,"[{'screen_name': 'ayukhanny', 'name': 'Hany_rio', 'id': '1535780239942762497'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005447621033984,1627656991228284932,2023-02-21 19:15:20 SE Asia Standard Time,2023-02-21,19:15:20,+0700,1582382296694370304,artisindo8,artis indo,,@puanmaharani_ri ikut merasa bangga Indonesia jadi tuan rumah piala Dunia FIFA U-20,in,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628005447621033984,False,,0,,,,,,,,"[{'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005366847135744,1627656991228284932,2023-02-21 19:15:00 SE Asia Standard Time,2023-02-21,19:15:00,+0700,1617499807656079360,afifahkirana2,Afifah Kirana,,@Zia1111 @puanmaharani_ri Optimis Timnas bisa juara,in,[],[],[],0,0,0,[],[],https://twitter.com/AfifahKirana2/status/1628005366847135744,False,,0,,,,,,,,"[{'screen_name': 'Zia1111', 'name': 'Zia', 'id': '1626526152176316421'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005184344592385,1627656991228284932,2023-02-21 19:14:17 SE Asia Standard Time,2023-02-21,19:14:17,+0700,1584894084879106048,firmaansyah_ari,Firmansyah,,@NenesKanza @puanmaharani_ri yakin Indonesia juara,in,[],[],[],0,0,0,[],[],https://twitter.com/firmaansyah_ari/status/1628005184344592385,False,,0,,,,,,,,"[{'screen_name': 'NenesKanza', 'name': 'Nenes kanza', 'id': '1624806713961623552'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005139712999424,1627656991228284932,2023-02-21 19:14:06 SE Asia Standard Time,2023-02-21,19:14:06,+0700,1617499807656079360,afifahkirana2,Afifah Kirana,,@tri910721 @puanmaharani_ri Bisa yok bisa kawal Timnas menjadi juara,in,[],[],[],0,0,0,[],[],https://twitter.com/AfifahKirana2/status/1628005139712999424,False,,0,,,,,,,,"[{'screen_name': 'tri910721', 'name': 'tri', 'id': '1619362639481823233'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005131815108609,1627656991228284932,2023-02-21 19:14:04 SE Asia Standard Time,2023-02-21,19:14:04,+0700,1584894084879106048,firmaansyah_ari,Firmansyah,,@salmanbestu @puanmaharani_ri Bu Puan maharani Maharani presiden RI 1 2024,in,[],[],[],0,0,0,[],[],https://twitter.com/firmaansyah_ari/status/1628005131815108609,False,,0,,,,,,,,"[{'screen_name': 'salmanbestu', 'name': 'salmanMD', 'id': '1605793775128694784'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005048184872961,1627656991228284932,2023-02-21 19:13:45 SE Asia Standard Time,2023-02-21,19:13:45,+0700,1584894084879106048,firmaansyah_ari,Firmansyah,,"@Putraahmad22 @puanmaharani_ri garuda didadaku, ku yakin pasti menang",in,[],[],[],0,0,0,[],[],https://twitter.com/firmaansyah_ari/status/1628005048184872961,False,,0,,,,,,,,"[{'screen_name': 'Putraahmad22', 'name': 'Putra Ahmad', 'id': '1613177648683048960'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628005004710932482,1627656991228284932,2023-02-21 19:13:34 SE Asia Standard Time,2023-02-21,19:13:34,+0700,1584894084879106048,firmaansyah_ari,Firmansyah,,@pusppitasari18 @puanmaharani_ri bismillah insyaallah Indonesia menang,in,[],[],[],0,0,0,[],[],https://twitter.com/firmaansyah_ari/status/1628005004710932482,False,,0,,,,,,,,"[{'screen_name': 'pusppitasari18', 'name': 'Puspita Sari', 'id': '1586572263385878528'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628004969696882689,1627656991228284932,2023-02-21 19:13:26 SE Asia Standard Time,2023-02-21,19:13:26,+0700,1584894084879106048,firmaansyah_ari,Firmansyah,,@artisindo8 @puanmaharani_ri beri dukungan semangat untuk  timnas,in,[],[],[],0,0,0,[],[],https://twitter.com/firmaansyah_ari/status/1628004969696882689,False,,0,,,,,,,,"[{'screen_name': 'artisindo8', 'name': 'artis indo', 'id': '1582382296694370304'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628004923760836608,1627656991228284932,2023-02-21 19:13:15 SE Asia Standard Time,2023-02-21,19:13:15,+0700,1617499807656079360,afifahkirana2,Afifah Kirana,,@PutraPujangga91 @puanmaharani_ri Dukung dn suport terus Timnas Indonesia,in,[],[],[],0,0,0,[],[],https://twitter.com/AfifahKirana2/status/1628004923760836608,False,,0,,,,,,,,"[{'screen_name': 'PutraPujangga91', 'name': 'Putra Pujangga', 'id': '1530412071636324355'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628004923203022851,1627656991228284932,2023-02-21 19:13:15 SE Asia Standard Time,2023-02-21,19:13:15,+0700,1584894084879106048,firmaansyah_ari,Firmansyah,,@DedigDedigt @puanmaharani_ri foto lama bersemi kembali,in,[],[],[],0,0,0,[],[],https://twitter.com/firmaansyah_ari/status/1628004923203022851,False,,0,,,,,,,,"[{'screen_name': 'DedigDedigt', 'name': 'dedig', 'id': '1598224003176738820'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
